,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance,CfExternalRiskEstimate,CfMSinceOldestTradeOpen,CfMSinceMostRecentTradeOpen,CfAverageMInFile,CfNumSatisfactoryTrades,CfNumTrades60Ever2DerogPubRec,CfNumTrades90Ever2DerogPubRec,CfPercentTradesNeverDelq,CfMSinceMostRecentDelq,CfMaxDelq2PublicRecLast12M,CfMaxDelqEver,CfNumTotalTrades,CfNumTradesOpeninLast12M,CfPercentInstallTrades,CfMSinceMostRecentInqexcl7days,CfNumInqLast6M,CfNumInqLast6Mexcl7days,CfNetFractionRevolvingBurden,CfNetFractionInstallBurden,CfNumRevolvingTradesWBalance,CfNumInstallTradesWBalance,CfNumBank2NatlTradesWHighUtilization,CfPercentTradesWBalance,GoalScore,GoalValue,GoalName,method,model
59,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,582.0,2.0,58.0,77.0,0.0,0.0,67.0,53.0,6.0,-7.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,18.0,3.0,100.0,0.5201770663261414,1,RiskPerformance,DiCE-random,XGBoost
60,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,346.0,73.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.6106964945793152,1,RiskPerformance,DiCE-random,XGBoost
61,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,67.0,0.0,0.0,67.0,53.0,6.0,-8.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5093790888786316,1,RiskPerformance,DiCE-random,XGBoost
62,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,34.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,8.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5866895318031311,1,RiskPerformance,DiCE-random,XGBoost
63,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,346.0,73.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,19.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5512099862098694,1,RiskPerformance,DiCE-random,XGBoost
64,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,311.0,58.0,75.0,0.0,0.0,67.0,53.0,6.0,6.0,85.0,4.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,19.0,0.0,100.0,0.5024278163909912,1,RiskPerformance,DiCE-random,XGBoost
65,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,69.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,-9.0,3.0,3.0,60.0,91.0,1.0,1.0,0.0,4.0,0.743334949016571,1,RiskPerformance,DiCE-random,XGBoost
66,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,86.0,1.0,0.0,-9.0,99.0,7.0,6.0,6.0,3.0,2.0,33.0,14.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,90.0,0.5346701145172119,1,RiskPerformance,DiCE-random,XGBoost
67,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,78.0,723.0,2.0,58.0,7.0,0.0,0.0,51.0,53.0,6.0,6.0,3.0,2.0,33.0,1.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5042981505393982,1,RiskPerformance,DiCE-random,XGBoost
68,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,78.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,18.0,0.0,100.0,0.5018897652626038,1,RiskPerformance,DiCE-random,XGBoost
69,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,1.0,8.0,-1.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,-9.0,3.0,3.0,37.0,91.0,1.0,12.0,0.0,100.0,0.6374347805976868,1,RiskPerformance,DiCE-random,XGBoost
70,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,1.0,8.0,-1.0,67.0,53.0,6.0,-3.0,3.0,2.0,33.0,-9.0,3.0,3.0,37.0,113.0,1.0,12.0,0.0,100.0,0.6842734217643738,1,RiskPerformance,DiCE-random,XGBoost
71,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,1.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,-8.0,3.0,3.0,37.0,91.0,2.0,1.0,0.0,100.0,0.5956551432609558,1,RiskPerformance,DiCE-random,XGBoost
72,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,71.0,0.0,0.0,98.0,53.0,6.0,5.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,171.0,1.0,1.0,0.0,100.0,0.5656397938728333,1,RiskPerformance,DiCE-random,XGBoost
73,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,78.0,161.0,213.0,58.0,1.0,0.0,0.0,100.0,58.0,6.0,6.0,3.0,2.0,33.0,21.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.6278517842292786,1,RiskPerformance,DiCE-random,XGBoost
74,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,79.0,161.0,2.0,58.0,74.0,0.0,0.0,66.0,53.0,3.0,6.0,3.0,2.0,6.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.573126494884491,1,RiskPerformance,DiCE-random,XGBoost
75,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,1.0,0.0,0.0,67.0,64.0,6.0,3.0,3.0,-4.0,33.0,24.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,0.0,0.5232164263725281,1,RiskPerformance,DiCE-random,XGBoost
76,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,78.0,0.0,0.0,-9.0,53.0,6.0,6.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,18.0,0.0,100.0,0.5129901766777039,1,RiskPerformance,DiCE-random,XGBoost
77,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,30.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,10.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5561747550964355,1,RiskPerformance,DiCE-random,XGBoost
78,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,1.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,-9.0,3.0,3.0,60.0,91.0,1.0,1.0,0.0,4.0,0.5581076145172119,1,RiskPerformance,DiCE-random,XGBoost
79,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,365.0,26.0,0.0,0.0,79.0,53.0,6.0,6.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,18.0,1.0,1.0,0.0,100.0,0.549515962600708,1,RiskPerformance,DiCE-random,XGBoost
80,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,1.0,0.0,0.0,67.0,64.0,6.0,3.0,3.0,2.0,33.0,24.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,0.0,0.5118917226791382,1,RiskPerformance,DiCE-random,XGBoost
81,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,582.0,2.0,58.0,77.0,0.0,0.0,30.0,53.0,6.0,-7.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,18.0,3.0,100.0,0.5424931645393372,1,RiskPerformance,DiCE-random,XGBoost
82,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,71.0,0.0,0.0,98.0,53.0,6.0,5.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5437698364257812,1,RiskPerformance,DiCE-random,XGBoost
83,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,665.0,2.0,58.0,31.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,22.0,3.0,3.0,37.0,91.0,1.0,2.0,-4.0,100.0,0.5580816268920898,1,RiskPerformance,DiCE-random,XGBoost
84,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,67.0,0.0,0.0,67.0,53.0,6.0,-8.0,3.0,2.0,37.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5012110471725464,1,RiskPerformance,DiCE-random,XGBoost
85,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,365.0,26.0,0.0,0.0,79.0,53.0,6.0,-1.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,18.0,1.0,1.0,0.0,100.0,0.5895350575447083,1,RiskPerformance,DiCE-random,XGBoost
86,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,136.0,1.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,13.0,-5.0,3.0,37.0,132.0,1.0,18.0,0.0,100.0,0.5148051977157593,1,RiskPerformance,DiCE-random,XGBoost
87,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,362.0,2.0,58.0,63.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,10.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.6271011829376221,1,RiskPerformance,DiCE-random,XGBoost
88,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,133.0,62.0,0.0,12.0,64.0,53.0,3.0,6.0,3.0,-5.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5404658317565918,1,RiskPerformance,DiCE-random,XGBoost
89,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,1.0,0.0,0.0,100.0,53.0,6.0,6.0,3.0,2.0,33.0,21.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5183831453323364,1,RiskPerformance,DiCE-random,XGBoost
90,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,365.0,26.0,0.0,0.0,79.0,53.0,6.0,-1.0,3.0,17.0,33.0,0.0,3.0,3.0,37.0,18.0,1.0,1.0,0.0,100.0,0.5153337717056274,1,RiskPerformance,DiCE-random,XGBoost
91,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,382.0,2.0,106.0,43.0,0.0,0.0,67.0,3.0,6.0,6.0,3.0,2.0,33.0,9.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.6267357468605042,1,RiskPerformance,DiCE-random,XGBoost
92,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,611.0,2.0,379.0,56.0,0.0,0.0,67.0,53.0,6.0,6.0,17.0,2.0,33.0,16.0,3.0,3.0,37.0,91.0,30.0,1.0,0.0,100.0,0.6535488367080688,1,RiskPerformance,DiCE-random,XGBoost
93,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,67.0,0.0,0.0,62.0,53.0,6.0,-9.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5093790888786316,1,RiskPerformance,DiCE-random,XGBoost
94,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,93.0,161.0,2.0,58.0,1.0,15.0,0.0,52.0,53.0,6.0,0.0,56.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5668559074401855,1,RiskPerformance,DiCE-random,XGBoost
95,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,72.0,161.0,2.0,58.0,1.0,0.0,0.0,67.0,53.0,6.0,6.0,30.0,2.0,72.0,-9.0,3.0,3.0,37.0,4.0,1.0,1.0,0.0,100.0,0.5133675932884216,1,RiskPerformance,DiCE-random,XGBoost
96,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,81.0,161.0,2.0,58.0,59.0,-4.0,0.0,67.0,53.0,-1.0,6.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,1.0,0.0,100.0,0.5625376105308533,1,RiskPerformance,DiCE-random,XGBoost
97,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,161.0,2.0,58.0,71.0,0.0,0.0,98.0,53.0,6.0,5.0,3.0,2.0,33.0,0.0,3.0,3.0,37.0,171.0,1.0,9.0,0.0,100.0,0.6061515808105469,1,RiskPerformance,DiCE-random,XGBoost
98,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,86.0,161.0,2.0,58.0,8.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,-6.0,33.0,0.0,3.0,3.0,37.0,91.0,1.0,13.0,12.0,19.0,0.5661258101463318,1,RiskPerformance,DiCE-random,XGBoost
99,68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,0,68.0,611.0,2.0,379.0,56.0,0.0,0.0,67.0,53.0,6.0,6.0,3.0,2.0,33.0,16.0,3.0,3.0,37.0,91.0,30.0,1.0,0.0,100.0,0.6535488367080688,1,RiskPerformance,DiCE-random,XGBoost
0,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,237.0,73.0,4.0,9.0,100.0,-7.0,7.0,8.0,24.0,1.0,25.0,-7.0,1.0,39.0,76.0,74.0,4.0,2.0,-3.0,67.0,0.5189924836158752,1,RiskPerformance,DiCE-random,XGBoost
1,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,343.0,62.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,-8.0,25.0,-7.0,-3.0,60.0,76.0,74.0,4.0,2.0,3.0,67.0,0.503903865814209,1,RiskPerformance,DiCE-random,XGBoost
2,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,127.0,65.0,0.0,6.0,100.0,-7.0,7.0,7.0,12.0,1.0,25.0,-7.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5066877007484436,1,RiskPerformance,DiCE-random,XGBoost
3,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,74.0,-4.0,9.0,209.0,55.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,77.0,24.0,1.0,46.0,76.0,74.0,4.0,2.0,3.0,67.0,0.7275222539901733,1,RiskPerformance,DiCE-random,XGBoost
4,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,92.0,49.0,9.0,23.0,46.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,-7.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5075746178627014,1,RiskPerformance,DiCE-random,XGBoost
5,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,-4.0,9.0,209.0,55.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,77.0,24.0,1.0,46.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5633290410041809,1,RiskPerformance,DiCE-random,XGBoost
6,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,87.0,208.0,9.0,23.0,75.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,-7.0,1.0,1.0,76.0,74.0,-4.0,2.0,3.0,67.0,0.619590163230896,1,RiskPerformance,DiCE-random,XGBoost
7,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,82.0,270.0,9.0,329.0,11.0,0.0,0.0,100.0,39.0,7.0,2.0,12.0,1.0,25.0,-7.0,1.0,1.0,76.0,74.0,4.0,-1.0,3.0,67.0,0.6743975877761841,1,RiskPerformance,DiCE-random,XGBoost
8,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,82.0,49.0,9.0,329.0,11.0,0.0,0.0,100.0,-7.0,7.0,2.0,12.0,1.0,25.0,-7.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.6088517904281616,1,RiskPerformance,DiCE-random,XGBoost
9,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,11.0,2.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,-8.0,1.0,1.0,76.0,74.0,4.0,16.0,3.0,67.0,0.5551242232322693,1,RiskPerformance,DiCE-random,XGBoost
10,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,467.0,9.0,219.0,42.0,0.0,0.0,100.0,-7.0,3.0,8.0,12.0,1.0,25.0,-7.0,14.0,1.0,76.0,74.0,4.0,2.0,-9.0,67.0,0.5074697732925415,1,RiskPerformance,DiCE-random,XGBoost
11,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,759.0,9.0,23.0,11.0,0.0,7.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,6.0,1.0,1.0,10.0,74.0,4.0,2.0,3.0,9.0,0.5981268286705017,1,RiskPerformance,DiCE-random,XGBoost
12,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,65.0,0.0,0.0,100.0,42.0,7.0,8.0,-2.0,9.0,25.0,-7.0,1.0,1.0,-6.0,46.0,4.0,2.0,3.0,-1.0,0.5353215932846069,1,RiskPerformance,DiCE-random,XGBoost
13,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,264.0,11.0,0.0,-1.0,100.0,-7.0,7.0,8.0,12.0,-8.0,46.0,10.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,6.0,0.5165436267852783,1,RiskPerformance,DiCE-random,XGBoost
14,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,11.0,0.0,-1.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,-8.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5320937633514404,1,RiskPerformance,DiCE-random,XGBoost
15,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,88.0,1.0,25.0,-8.0,48.0,1.0,76.0,74.0,4.0,2.0,3.0,70.0,0.5075104832649231,1,RiskPerformance,DiCE-random,XGBoost
16,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,45.0,0.0,9.0,100.0,-7.0,7.0,8.0,12.0,-9.0,3.0,-9.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.619929850101471,1,RiskPerformance,DiCE-random,XGBoost
17,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,277.0,11.0,0.0,5.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,24.0,1.0,1.0,76.0,111.0,4.0,16.0,3.0,67.0,0.5151352286338806,1,RiskPerformance,DiCE-random,XGBoost
18,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,79.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,4.0,20.0,1.0,1.0,76.0,148.0,4.0,2.0,-5.0,33.0,0.6328566074371338,1,RiskPerformance,DiCE-random,XGBoost
19,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,225.0,9.0,108.0,63.0,0.0,0.0,75.0,25.0,7.0,8.0,12.0,1.0,25.0,10.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,98.0,0.5516703128814697,1,RiskPerformance,DiCE-random,XGBoost
20,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,86.0,49.0,9.0,158.0,11.0,3.0,0.0,100.0,52.0,7.0,8.0,12.0,1.0,25.0,-7.0,1.0,1.0,-4.0,74.0,-1.0,2.0,3.0,67.0,0.7667206525802612,1,RiskPerformance,DiCE-random,XGBoost
21,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,216.0,37.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,5.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.6634354591369629,1,RiskPerformance,DiCE-random,XGBoost
22,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,37.0,0.0,-7.0,100.0,71.0,7.0,8.0,12.0,1.0,25.0,13.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5236197710037231,1,RiskPerformance,DiCE-random,XGBoost
23,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,127.0,322.0,66.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,-2.0,-3.0,-7.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5119466781616211,1,RiskPerformance,DiCE-random,XGBoost
24,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,218.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,13.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5057591795921326,1,RiskPerformance,DiCE-random,XGBoost
25,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,-8.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5320937633514404,1,RiskPerformance,DiCE-random,XGBoost
26,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,480.0,9.0,351.0,11.0,0.0,0.0,100.0,-7.0,3.0,8.0,72.0,1.0,25.0,14.0,-2.0,1.0,190.0,74.0,4.0,2.0,3.0,67.0,0.5155190825462341,1,RiskPerformance,DiCE-random,XGBoost
27,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,259.0,11.0,0.0,0.0,100.0,10.0,7.0,8.0,44.0,1.0,25.0,9.0,1.0,50.0,76.0,74.0,4.0,2.0,3.0,11.0,0.513941764831543,1,RiskPerformance,DiCE-random,XGBoost
28,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,-9.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5320937633514404,1,RiskPerformance,DiCE-random,XGBoost
29,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,284.0,74.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,-7.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.5405566692352295,1,RiskPerformance,DiCE-random,XGBoost
30,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,61.0,-6.0,2.0,100.0,29.0,7.0,8.0,12.0,1.0,25.0,5.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,79.0,0.5066229701042175,1,RiskPerformance,DiCE-random,XGBoost
31,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,49.0,9.0,23.0,45.0,0.0,9.0,100.0,-7.0,7.0,8.0,12.0,-9.0,25.0,-9.0,1.0,1.0,76.0,74.0,4.0,2.0,3.0,67.0,0.6290372610092163,1,RiskPerformance,DiCE-random,XGBoost
32,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,65.0,659.0,9.0,250.0,11.0,-1.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,25.0,9.0,1.0,1.0,76.0,74.0,4.0,7.0,3.0,36.0,0.6581774950027466,1,RiskPerformance,DiCE-random,XGBoost
33,65,49,9,23,11,0,0,100,-7,7,8,12,1,25,-7,1,1,76,74,4,2,3,67,0,89.0,554.0,9.0,23.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,-4.0,25.0,-7.0,1.0,1.0,76.0,8.0,4.0,2.0,3.0,67.0,0.5331112742424011,1,RiskPerformance,DiCE-random,XGBoost
